PUBLISHDATE,VERSION,ZONE,PNODEID,PNODENAME,PNODETYPE,PRICINGTYPE,H1,H2,H2DST,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
09.02.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,78.96622,82.34496,,54.50466,46.93002,44.28124,49.97409,48.43752,48.63061,54.05232,54.76324,53.60346,54.50035,58.71994,50.27111,49.19026,52.75008,56.10081,103.45747,63.32966,113.47712,65.30004,72.46726,43.68861,41.81146
10.02.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,40.82575,36.46876,,44.4745,49.14534,48.75953,57.91105,206.10739,71.40259,71.61716,98.75362,125.57747,135.82344,100.38954,61.23973,75.47918,86.8327,61.61651,119.13906,297.58978,339.07198,121.68345,130.65147,83.10613,48.71079
11.02.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,69.99623,56.72835,,83.75171,120.58055,106.8248,188.86422,203.82249,182.28479,116.45808,146.46936,146.03968,116.35869,129.61091,163.60074,84.9981,51.25666,84.75452,143.27592,222.9114,233.70619,198.02911,187.95749,192.76027,85.72266
12.02.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,60.48732,64.91261,,63.65091,438.502,97.06031,165.06404,149.5705,121.8221,84.68491,80.31016,88.8345,95.92195,77.61017,71.04804,60.23838,31.85717,41.37554,34.82372,81.29807,61.97865,72.35824,65.46088,37.07522,36.58553
13.02.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,41.53591,44.59216,,40.27543,44.17383,40.75605,38.40868,50.39611,58.88461,62.76638,63.81818,49.52523,45.38536,39.95956,33.04589,32.93668,35.15059,36.63667,42.07787,46.98405,40.00912,41.22581,35.61266,33.19278,34.23107
14.02.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,35.45437,36.68068,,36.06843,33.85486,31.96902,35.53258,40.1928,45.29254,49.75517,52.19216,61.02233,52.50331,42.66151,40.8526,37.57734,35.58993,33.84023,39.14872,49.86952,50.1795,42.48987,38.2217,35.70834,33.49722
15.02.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,34.72114,35.45331,,35.08986,34.79647,34.17495,36.15627,38.19991,41.72203,53.97517,77.78627,78.26794,57.41618,51.23129,50.47923,43.92458,40.49854,40.14852,48.0695,47.90623,54.00341,57.3415,58.7771,53.49802,40.04486
16.02.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,41.11812,46.60537,,38.95298,41.15519,37.78007,38.06437,37.04998,39.47888,42.47982,53.68361,63.32866,35.66731,36.69931,37.93287,39.37209,41.10484,46.52937,58.18926,76.61692,56.01114,62.04446,57.44198,54.67244,55.32932
17.02.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,50.26199,46.60471,,42.60466,44.66185,47.66094,80.96899,58.31638,58.142,66.60748,68.20729,91.04873,63.44671,59.18311,55.29715,51.65028,52.40186,56.84605,56.83961,129.31132,63.31461,64.27951,53.52168,50.12083,43.94382
18.02.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,41.53416,49.70203,,42.77965,40.09563,43.63925,63.26466,99.21239,81.01821,60.3873,65.75345,57.53202,52.99883,44.71133,40.72267,40.55053,34.15199,36.32963,37.31706,50.8805,53.66069,65.86628,51.68382,39.04017,31.54529
